Order ID,Ship Mode,Region,Category,Regional Manager,Target Key,Sales,Quantity,Discount,Profit,Ship Delay Days,Expected Ship Days,Is Delayed,Is Returned,Year,Month,Month Name,Quarter,Year Month
IT-2015-5810579,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,26.88,2.0,0.5,-14.52,4.0,4.0,No,No,2015,6,Jun,2,2015-06
IT-2015-5810579,Standard Class,North,Furniture,Ross DeVincentis,North|Furniture|2015,714.15,3.0,0.5,-142.83,4.0,4.0,No,No,2015,6,Jun,2,2015-06
ES-2015-2571502,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,238.14,2.0,0.4,19.8,2.0,2.0,No,No,2015,8,Aug,3,2015-08
ES-2015-2571502,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,103.95,3.0,0.0,2.07,2.0,2.0,No,No,2015,8,Aug,3,2015-08
ES-2015-1290469,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,92.88,6.0,0.0,15.66,2.0,1.0,Yes,No,2015,4,Apr,2,2015-04
ES-2015-1653919,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,43.63,1.0,0.1,1.45,5.0,4.0,Yes,No,2015,9,Sep,3,2015-09
ES-2015-1653919,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,57.96,4.0,0.0,19.08,5.0,4.0,Yes,No,2015,9,Sep,3,2015-09
ES-2015-1653919,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,71.1,5.0,0.0,1.35,5.0,4.0,Yes,No,2015,9,Sep,3,2015-09
ES-2015-5941122,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,14.49,1.0,0.0,4.77,6.0,4.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-5941122,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,71.34,1.0,0.0,9.96,6.0,4.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-5941122,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2015,199.58,4.0,0.1,22.1,6.0,4.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-5941122,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,649.35,5.0,0.0,25.95,6.0,4.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-1702658,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,84.96,1.0,0.4,-32.58,4.0,4.0,No,No,2015,10,Oct,4,2015-10
IT-2015-2421873,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2015,122.32,5.0,0.5,-88.12,5.0,4.0,Yes,No,2015,12,Dec,4,2015-12
IT-2015-5217561,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,25.29,3.0,0.5,-7.11,4.0,4.0,No,No,2015,11,Nov,4,2015-11
ES-2015-2075610,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,8.76,1.0,0.0,4.02,5.0,4.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-4942506,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2015,1305.88,9.0,0.1,260.98,2.0,2.0,No,No,2015,8,Aug,3,2015-08
ES-2015-3739047,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,42.84,3.0,0.0,19.62,2.0,1.0,Yes,No,2015,3,Mar,1,2015-03
ES-2015-3739047,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,193.32,6.0,0.0,61.74,2.0,1.0,Yes,No,2015,3,Mar,1,2015-03
ES-2015-1815211,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,88.83,3.0,0.0,31.05,5.0,4.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-5879155,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,149.22,3.0,0.0,35.73,2.0,1.0,Yes,No,2015,3,Mar,1,2015-03
ES-2015-3060159,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,11.43,1.0,0.0,4.11,5.0,4.0,Yes,No,2015,1,Jan,1,2015-01
ES-2015-4240072,First Class,South,Technology,Damala Kotsonis,South|Technology|2015,248.82,2.0,0.0,39.78,1.0,1.0,No,No,2015,6,Jun,2,2015-06
ES-2015-4240072,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,561.3,2.0,0.0,33.66,1.0,1.0,No,No,2015,6,Jun,2,2015-06
ES-2015-3060159,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,591.3,2.0,0.0,53.16,5.0,4.0,Yes,No,2015,1,Jan,1,2015-01
ES-2015-4500805,Second Class,Central,Technology,Emily Burns,Central|Technology|2015,4448.83,8.0,0.15,1517.71,4.0,2.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-1708709,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,42.39,3.0,0.0,9.72,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-2111237,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,1388.88,5.0,0.1,154.23,4.0,4.0,No,No,2015,5,May,2,2015-05
ES-2015-1808201,Second Class,Central,Technology,Emily Burns,Central|Technology|2015,226.52,1.0,0.15,26.63,2.0,2.0,No,No,2015,11,Nov,4,2015-11
ES-2015-1808201,Second Class,Central,Technology,Emily Burns,Central|Technology|2015,820.49,8.0,0.15,183.29,2.0,2.0,No,No,2015,11,Nov,4,2015-11
ES-2015-4776761,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,280.26,6.0,0.0,44.82,6.0,4.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-3666932,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,47.52,3.0,0.4,7.92,1.0,1.0,No,No,2015,1,Jan,1,2015-01
ES-2015-3666932,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,145.26,3.0,0.0,43.56,1.0,1.0,No,No,2015,1,Jan,1,2015-01
ES-2015-4699764,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,3069.74,6.0,0.1,1364.24,3.0,2.0,Yes,No,2015,3,Mar,1,2015-03
ES-2015-4699764,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,230.26,2.0,0.1,20.44,3.0,2.0,Yes,No,2015,3,Mar,1,2015-03
ES-2015-1536399,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,35.64,3.0,0.0,7.11,2.0,1.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-3864297,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,19.66,3.0,0.5,-16.96,7.0,4.0,Yes,Yes,2015,7,Jul,3,2015-07
ES-2015-3864297,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2015,164.46,5.0,0.6,-69.99,7.0,4.0,Yes,Yes,2015,7,Jul,3,2015-07
ES-2015-3864297,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,30.28,3.0,0.5,-10.3,7.0,4.0,Yes,Yes,2015,7,Jul,3,2015-07
ES-2015-5380791,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,16.68,1.0,0.0,0.48,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-5380791,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2015,654.1,2.0,0.1,247.06,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-5380791,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,169.05,3.0,0.1,37.56,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-5380791,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,861.6,5.0,0.0,198.15,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-1136913,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,84.36,4.0,0.0,41.28,6.0,4.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-1322522,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,64.38,2.0,0.0,24.42,4.0,4.0,No,No,2015,7,Jul,3,2015-07
IT-2015-2159764,First Class,North,Furniture,Ross DeVincentis,North|Furniture|2015,144.06,4.0,0.3,-37.14,1.0,1.0,No,No,2015,6,Jun,2,2015-06
IT-2015-2159764,First Class,North,Furniture,Ross DeVincentis,North|Furniture|2015,506.43,3.0,0.0,192.42,1.0,1.0,No,No,2015,6,Jun,2,2015-06
IT-2015-2159764,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,117.6,4.0,0.0,57.6,1.0,1.0,No,No,2015,6,Jun,2,2015-06
ES-2015-5464858,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,70.08,8.0,0.0,11.04,2.0,1.0,Yes,Yes,2015,10,Oct,4,2015-10
IT-2015-3647632,Second Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,44.87,3.0,0.5,-26.06,4.0,2.0,Yes,No,2015,1,Jan,1,2015-01
ES-2015-5834860,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,47.52,2.0,0.1,21.12,5.0,2.0,Yes,No,2015,10,Oct,4,2015-10
ES-2015-5186238,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2015,48.93,1.0,0.0,4.38,5.0,4.0,Yes,No,2015,10,Oct,4,2015-10
ES-2015-2592061,Standard Class,North,Furniture,Ross DeVincentis,North|Furniture|2015,1674.45,5.0,0.0,686.4,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-2347754,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2015,186.93,3.0,0.0,41.04,2.0,2.0,No,No,2015,9,Sep,3,2015-09
ES-2015-1417751,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,88.44,4.0,0.0,15.84,3.0,1.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-2367994,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,50.28,4.0,0.0,6.48,4.0,4.0,No,No,2015,2,Feb,1,2015-02
ES-2015-3940520,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,12.78,1.0,0.0,5.49,4.0,4.0,No,No,2015,1,Jan,1,2015-01
ES-2015-3940520,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,51.6,4.0,0.0,20.04,4.0,4.0,No,No,2015,1,Jan,1,2015-01
ES-2015-3940520,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2015,88.2,3.0,0.0,18.45,4.0,4.0,No,No,2015,1,Jan,1,2015-01
ES-2015-2367994,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,207.82,2.0,0.15,12.23,4.0,4.0,No,No,2015,2,Feb,1,2015-02
IT-2015-4812190,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2015,1252.58,3.0,0.1,-41.8,2.0,2.0,No,Yes,2015,6,Jun,2,2015-06
ES-2015-5045844,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,159.75,5.0,0.0,59.1,4.0,4.0,No,No,2015,2,Feb,1,2015-02
IT-2015-3708838,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,58.27,7.0,0.5,-25.72,7.0,4.0,Yes,No,2015,8,Aug,3,2015-08
IT-2015-3708838,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,99.54,4.0,0.5,-43.86,7.0,4.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-2072928,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2015,1234.28,3.0,0.1,370.28,5.0,4.0,Yes,No,2015,12,Dec,4,2015-12
ES-2015-4145029,Same Day,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,317.16,12.0,0.0,28.44,0.0,0.0,No,No,2015,9,Sep,3,2015-09
ES-2015-2231102,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,56.7,2.0,0.0,16.98,5.0,2.0,Yes,No,2015,12,Dec,4,2015-12
ES-2015-2231102,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2015,479.2,4.0,0.1,202.24,5.0,2.0,Yes,No,2015,12,Dec,4,2015-12
IT-2015-2506333,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,450.79,12.0,0.4,-75.17,4.0,4.0,No,No,2015,8,Aug,3,2015-08
IT-2015-2506333,Standard Class,South,Technology,Damala Kotsonis,South|Technology|2015,393.21,5.0,0.4,-190.14,4.0,4.0,No,No,2015,8,Aug,3,2015-08
IT-2015-2506333,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,51.03,5.0,0.4,5.88,4.0,4.0,No,No,2015,8,Aug,3,2015-08
IT-2015-2506333,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,119.03,1.0,0.4,17.84,4.0,4.0,No,No,2015,8,Aug,3,2015-08
IT-2015-2506333,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,84.67,3.0,0.4,-1.46,4.0,4.0,No,No,2015,8,Aug,3,2015-08
IT-2015-2506333,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2015,744.0,4.0,0.6,-353.4,4.0,4.0,No,No,2015,8,Aug,3,2015-08
IT-2015-2753313,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2015,381.59,3.0,0.1,-0.01,4.0,4.0,No,No,2015,8,Aug,3,2015-08
IT-2015-2876489,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,799.85,7.0,0.1,-71.23,4.0,4.0,No,No,2015,7,Jul,3,2015-07
ES-2015-2367994,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,111.84,4.0,0.0,4.44,4.0,4.0,No,No,2015,2,Feb,1,2015-02
ES-2015-5775498,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,66.48,4.0,0.0,10.56,4.0,4.0,No,No,2015,8,Aug,3,2015-08
IT-2015-1521406,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,4.53,2.0,0.5,-0.03,4.0,2.0,Yes,Yes,2015,5,May,2,2015-05
IT-2015-1521406,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,11.4,2.0,0.5,-7.98,4.0,2.0,Yes,Yes,2015,5,May,2,2015-05
IT-2015-1521406,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2015,507.6,6.0,0.5,-91.44,4.0,2.0,Yes,Yes,2015,5,May,2,2015-05
IT-2015-5808077,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,261.78,2.0,0.5,-204.24,6.0,4.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-4237527,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,295.92,6.0,0.0,32.4,3.0,1.0,Yes,No,2015,4,Apr,2,2015-04
ES-2015-4237527,First Class,South,Technology,Damala Kotsonis,South|Technology|2015,123.12,3.0,0.0,50.4,3.0,1.0,Yes,No,2015,4,Apr,2,2015-04
ES-2015-4237527,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,157.95,3.0,0.0,69.48,3.0,1.0,Yes,No,2015,4,Apr,2,2015-04
IT-2015-3267917,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,13.32,2.0,0.5,-2.4,3.0,1.0,Yes,No,2015,9,Sep,3,2015-09
ES-2015-4919091,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2015,187.84,3.0,0.1,22.87,3.0,2.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-4919091,Second Class,Central,Technology,Emily Burns,Central|Technology|2015,643.36,6.0,0.15,52.96,3.0,2.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-4919091,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,33.0,4.0,0.0,14.16,3.0,2.0,Yes,No,2015,11,Nov,4,2015-11
ES-2015-4862124,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,70.95,5.0,0.0,14.85,2.0,1.0,Yes,No,2015,10,Oct,4,2015-10
ES-2015-4106405,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,115.2,3.0,0.2,37.44,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-4106405,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,445.18,9.0,0.1,123.61,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-4106405,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,135.54,5.0,0.1,13.44,4.0,4.0,No,No,2015,9,Sep,3,2015-09
IT-2015-2421873,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2015,410.76,2.0,0.5,-57.54,5.0,4.0,Yes,No,2015,12,Dec,4,2015-12
IT-2015-2421873,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2015,59.78,5.0,0.5,-26.33,5.0,4.0,Yes,No,2015,12,Dec,4,2015-12
IT-2015-2421873,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,36.75,5.0,0.5,-22.05,5.0,4.0,Yes,No,2015,12,Dec,4,2015-12
ES-2015-2045003,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,125.82,9.0,0.5,-115.83,3.0,1.0,Yes,No,2015,10,Oct,4,2015-10
IT-2015-1027688,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,380.7,6.0,0.5,-335.16,4.0,4.0,No,No,2015,3,Mar,1,2015-03
ES-2015-5987802,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,61.53,7.0,0.0,23.31,4.0,2.0,Yes,No,2015,2,Feb,1,2015-02
ES-2015-5987802,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,55.2,5.0,0.0,8.25,4.0,2.0,Yes,No,2015,2,Feb,1,2015-02
ES-2015-2337809,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2015,439.45,4.0,0.1,117.13,4.0,4.0,No,No,2015,8,Aug,3,2015-08
ES-2015-2621167,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,31.59,3.0,0.0,7.2,6.0,4.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-2621167,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2015,404.76,4.0,0.0,8.04,6.0,4.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-2257437,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,104.62,5.0,0.1,10.43,7.0,4.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-2257437,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2015,5276.99,9.0,0.1,1758.89,7.0,4.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-5539778,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,64.08,4.0,0.0,2.52,2.0,1.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-3285117,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2015,616.01,3.0,0.35,142.15,5.0,4.0,Yes,No,2015,9,Sep,3,2015-09
ES-2015-2095931,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,1232.1,5.0,0.0,98.55,5.0,4.0,Yes,No,2015,4,Apr,2,2015-04
ES-2015-1878479,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,51.6,5.0,0.0,15.9,0.0,0.0,No,No,2015,10,Oct,4,2015-10
ES-2015-4993136,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,72.27,3.0,0.0,13.68,4.0,4.0,No,No,2015,3,Mar,1,2015-03
ES-2015-5803751,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2015,207.84,4.0,0.0,0.0,4.0,4.0,No,Yes,2015,8,Aug,3,2015-08
ES-2015-5803751,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2015,52.86,2.0,0.0,14.76,4.0,4.0,No,Yes,2015,8,Aug,3,2015-08
ES-2015-3814488,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,689.52,8.0,0.0,137.76,5.0,4.0,Yes,No,2015,7,Jul,3,2015-07
ES-2015-3814488,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,546.96,4.0,0.0,54.6,5.0,4.0,Yes,No,2015,7,Jul,3,2015-07
IT-2015-5134922,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,14.9,1.0,0.5,-4.19,2.0,2.0,No,No,2015,10,Oct,4,2015-10
ES-2015-5699335,First Class,Central,Technology,Emily Burns,Central|Technology|2015,586.08,8.0,0.0,87.84,3.0,1.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-5699335,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,11.46,1.0,0.0,4.68,3.0,1.0,Yes,No,2015,8,Aug,3,2015-08
ES-2015-5039850,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,73.35,3.0,0.0,0.0,3.0,1.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-5039850,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,200.88,12.0,0.0,25.92,3.0,1.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-4314394,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2015,358.92,3.0,0.0,179.46,7.0,4.0,Yes,No,2015,9,Sep,3,2015-09
IT-2015-3911927,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2015,1552.77,9.0,0.0,776.25,5.0,4.0,Yes,No,2015,12,Dec,4,2015-12
IT-2015-3911927,Standard Class,North,Furniture,Ross DeVincentis,North|Furniture|2015,3119.34,7.0,0.0,1528.38,5.0,4.0,Yes,No,2015,12,Dec,4,2015-12
IT-2015-4688263,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,952.29,5.0,0.1,-31.86,5.0,4.0,Yes,No,2015,11,Nov,4,2015-11
IT-2015-4688263,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,23.49,1.0,0.0,8.91,5.0,4.0,Yes,No,2015,11,Nov,4,2015-11
IT-2015-4688263,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,50.1,2.0,0.0,3.0,5.0,4.0,Yes,No,2015,11,Nov,4,2015-11
IT-2015-5134922,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,151.88,5.0,0.5,-3.08,2.0,2.0,No,No,2015,10,Oct,4,2015-10
ES-2015-4182812,Standard Class,Central,Technology,Emily Burns,Central|Technology|2015,369.09,3.0,0.0,14.76,4.0,4.0,No,No,2015,5,May,2,2015-05
ES-2015-4182812,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,187.68,8.0,0.0,63.6,4.0,4.0,No,No,2015,5,May,2,2015-05
ES-2015-4182812,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,228.75,5.0,0.0,105.15,4.0,4.0,No,No,2015,5,May,2,2015-05
ES-2015-2210233,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,509.52,11.0,0.0,132.33,0.0,0.0,No,No,2015,5,May,2,2015-05
ES-2015-2210233,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,94.05,5.0,0.0,15.9,0.0,0.0,No,No,2015,5,May,2,2015-05
ES-2015-2627929,Same Day,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,28.02,2.0,0.0,10.32,0.0,0.0,No,No,2015,9,Sep,3,2015-09
ES-2015-5298002,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,237.3,7.0,0.0,35.49,3.0,1.0,Yes,No,2015,6,Jun,2,2015-06
IT-2015-3466484,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,43.75,2.0,0.6,-38.33,3.0,2.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-1012469,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,147.69,3.0,0.0,59.04,3.0,1.0,Yes,No,2015,9,Sep,3,2015-09
ES-2015-2734651,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,44.1,2.0,0.0,7.92,2.0,1.0,Yes,No,2015,2,Feb,1,2015-02
ES-2015-1941919,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,21.54,2.0,0.0,0.0,2.0,1.0,Yes,No,2015,9,Sep,3,2015-09
ES-2015-1761215,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,175.92,4.0,0.0,38.64,2.0,2.0,No,No,2015,8,Aug,3,2015-08
ES-2015-1761215,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,69.15,5.0,0.0,25.5,2.0,2.0,No,No,2015,8,Aug,3,2015-08
ES-2015-1761215,Second Class,South,Technology,Damala Kotsonis,South|Technology|2015,370.17,5.0,0.4,-0.03,2.0,2.0,No,No,2015,8,Aug,3,2015-08
ES-2015-1761215,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,140.94,2.0,0.0,23.94,2.0,2.0,No,No,2015,8,Aug,3,2015-08
IT-2015-4648014,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,489.96,4.0,0.4,-114.36,6.0,4.0,Yes,Yes,2015,6,Jun,2,2015-06
IT-2015-4648014,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,57.6,3.0,0.0,28.8,6.0,4.0,Yes,Yes,2015,6,Jun,2,2015-06
IT-2015-4648014,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,48.0,4.0,0.0,1.92,6.0,4.0,Yes,Yes,2015,6,Jun,2,2015-06
IT-2015-4648014,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,45.45,3.0,0.0,5.4,6.0,4.0,Yes,Yes,2015,6,Jun,2,2015-06
ES-2015-3525697,Standard Class,South,Technology,Damala Kotsonis,South|Technology|2015,441.9,3.0,0.0,0.0,5.0,4.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-3525697,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,56.45,2.0,0.4,-0.97,5.0,4.0,Yes,No,2015,6,Jun,2,2015-06
ES-2015-5729514,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2015,34.02,2.0,0.0,14.28,2.0,1.0,Yes,No,2015,7,Jul,3,2015-07
ES-2015-5426048,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2015,32.25,5.0,0.0,8.25,4.0,4.0,No,No,2015,9,Sep,3,2015-09
ES-2015-3134727,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2015,487.73,3.0,0.2,66.98,7.0,4.0,Yes,No,2015,12,Dec,4,2015-12
